site_name,doi,source_url
Leang Cave,https://doi.org/10.1537/ase.080411,https://doi.org/10.1537/ase.080411
Leang Pattae,https://doi.org/10.1537/ase.080411,https://doi.org/10.1537/ase.080411
Leang Sakapao I,https://doi.org/10.1537/ase.080411,https://doi.org/10.1537/ase.080411
Leang Sarru,https://doi.org/10.1537/ase.080411,https://doi.org/10.1537/ase.080411
Lene Hara Cave,https://doi.org/10.1537/ase.080411,https://doi.org/10.1537/ase.080411
Liang Abu,https://doi.org/10.1537/ase.080411,https://doi.org/10.1537/ase.080411
Liang Abu's,https://doi.org/10.1537/ase.080411,https://doi.org/10.1537/ase.080411
Liang Bua,https://doi.org/10.1537/ase.080411,https://doi.org/10.1537/ase.080411
Liang Bua La,https://doi.org/10.1537/ase.080411,https://doi.org/10.1537/ase.080411
Liang Gobel,https://doi.org/10.1537/ase.080411,https://doi.org/10.1537/ase.080411
Liang Jon,https://doi.org/10.1537/ase.080411,https://doi.org/10.1537/ase.080411
Liang Momer,https://doi.org/10.1537/ase.080411,https://doi.org/10.1537/ase.080411
Liang Pemalawan,https://doi.org/10.1537/ase.080411,https://doi.org/10.1537/ase.080411
Gua Harimau,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Gua Jalamolo,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Gua Nempong,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Gua Paniki,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Gua Siti Na,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Gua Siti Nafisah,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Gua Siti Nafisah A,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Gua Siti Nafisah Cave,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Gua Siti Nafisah F5,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Gua Siti Nafisah Square F5 Layer A1,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Gua Siti Natisaf,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Gua Woye Papaya,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Leang Buidane,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Leang Codong,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Leang Sarru,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Leang Sarru Rockshelter,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Leang Tuwo Mane,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Liang Bua,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Liang Lemdubu,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Liang Lemdubu N,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Liang Momer E,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Liang Momer E N,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Liang Toge,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Liang Toge N,https://doi.org/10.1537/ase.100302,https://doi.org/10.1537/ase.100302
Gua Andomo,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Gua Babi,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Gua Braholo,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Gua Bukit Chawas,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Gua Cha,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Gua Cha Malaysia Hoabinhian,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Gua Gunung Runtuh,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Gua Harimau,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Gua Harimau Cave,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Gua Lampetia,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Gua Lampetia Certainly,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Gua Lawa,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Gua Pawon,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Gua Peraling,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Gua Sambagowala,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Gua Sireh,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Leang Balangingi,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Leang Buidane,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Leang Codong,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Leang Paja,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Liang Abu,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Liang Bua,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Liang Bua Cave,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Liang Gobel,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Liang Island,https://doi.org/10.1537/ase.100511,https://doi.org/10.1537/ase.100511
Gua Andomo,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Gua Babi,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Gua Braholo,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Gua Bukit Chawas,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Gua Cha,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Gua Cha Malaysia Hoabinhian,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Gua Gunung Runtuh,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Gua Lampetia,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Gua Lampetia Certainly,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Gua Lawa,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Gua Pawon,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Gua Peraling,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Gua Sambagowala,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Gua Sireh,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Leang Balangingi,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Leang Buidane,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Leang Codong,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Leang Paja,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Liang Abu,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Liang Bua,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Liang Bua Cave,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Liang Gobel,https://doi.org/10.1537/ase.101.111,https://doi.org/10.1537/ase.101.111
Liang Bua,https://doi.org/10.1537/ase.101.157,https://doi.org/10.1537/ase.101.157
Liang Bua Homo,https://doi.org/10.1537/ase.101.157,https://doi.org/10.1537/ase.101.157
Liang Bua Soa Basin So’a Basin,https://doi.org/10.1537/ase.101.157,https://doi.org/10.1537/ase.101.157
Gua Cha,https://doi.org/10.1537/ase.101.25,https://doi.org/10.1537/ase.101.25
Gua Cha Malaysia Hoabinhian,https://doi.org/10.1537/ase.101.25,https://doi.org/10.1537/ase.101.25
Gua Harimau,https://doi.org/10.1537/ase.101.25,https://doi.org/10.1537/ase.101.25
Gua Harimau Cave,https://doi.org/10.1537/ase.101.25,https://doi.org/10.1537/ase.101.25
Liang Island,https://doi.org/10.1537/ase.101.25,https://doi.org/10.1537/ase.101.25
Gua Andomo,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Gua Babi,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Gua Braholo,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Gua Bukit Chawas,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Gua Cha,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Gua Cha Malaysia Hoabinhian,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Gua Gunung Runtuh,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Gua Lampetia,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Gua Lampetia Certainly,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Gua Lawa,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Gua Pawon,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Gua Peraling,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Gua Sambagowala,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Gua Sireh,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Leang Balangingi,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Leang Buidane,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Leang Codong,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Leang Paja,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Liang Abu,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Liang Bua,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Liang Bua Cave,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Liang Gobel,https://doi.org/10.1537/ase.102.231,https://doi.org/10.1537/ase.102.231
Gua Andomo,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Gua Babi,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Gua Braholo,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Gua Bukit Chawas,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Gua Cha,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Gua Cha Malaysia Hoabinhian,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Gua Gunung Runtuh,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Gua Harimau,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Gua Harimau Cave,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Gua Lampetia,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Gua Lampetia Certainly,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Gua Lawa,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Gua Pawon,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Gua Peraling,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Gua Sambagowala,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Gua Sireh,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Leang Balangingi,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Leang Buidane,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Leang Codong,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Leang Paja,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Liang Abu,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Liang Bua,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Liang Bua Cave,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Liang Gobel,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Liang Island,https://doi.org/10.1537/ase.104.233,https://doi.org/10.1537/ase.104.233
Gua Cha,https://doi.org/10.1537/ase.111.293,https://doi.org/10.1537/ase.111.293
Gua Cha Malaysia Hoabinhian,https://doi.org/10.1537/ase.111.293,https://doi.org/10.1537/ase.111.293
Gua Harimau,https://doi.org/10.1537/ase.111.293,https://doi.org/10.1537/ase.111.293
Gua Harimau Cave,https://doi.org/10.1537/ase.111.293,https://doi.org/10.1537/ase.111.293
Liang Island,https://doi.org/10.1537/ase.111.293,https://doi.org/10.1537/ase.111.293
Gua Andomo,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Gua Babi,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Gua Braholo,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Gua Bukit Chawas,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Gua Cha,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Gua Cha Malaysia Hoabinhian,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Gua Gunung Runtuh,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Gua Harimau,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Gua Harimau Cave,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Gua Lampetia,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Gua Lampetia Certainly,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Gua Lawa,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Gua Pawon,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Gua Peraling,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Gua Sambagowala,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Gua Sireh,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Leang Balangingi,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Leang Buidane,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Leang Codong,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Leang Paja,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Liang Abu,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Liang Bua,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Liang Bua Cave,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Liang Gobel,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Liang Island,https://doi.org/10.1537/ase.121113,https://doi.org/10.1537/ase.121113
Gua Andomo,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Gua Babi,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Gua Braholo,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Gua Bukit Chawas,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Gua Cha,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Gua Cha Malaysia Hoabinhian,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Gua Gunung Runtuh,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Gua Lampetia,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Gua Lampetia Certainly,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Gua Lawa,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Gua Pawon,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Gua Peraling,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Gua Sambagowala,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Gua Sireh,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Leang Balangingi,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Leang Buidane,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Leang Codong,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Leang Paja,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Liang Abu,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Liang Bua,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Liang Bua Cave,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Liang Gobel,https://doi.org/10.1537/ase1911.98.137,https://doi.org/10.1537/ase1911.98.137
Liang Bua,https://doi.org/10.16359/j.cnki.cn11-1963/q.2019.0048,https://doi.org/10.16359/j.cnki.cn11-1963/q.2019.0048
Liang Bua Cave,https://doi.org/10.16359/j.cnki.cn11-1963/q.2019.0048,https://doi.org/10.16359/j.cnki.cn11-1963/q.2019.0048
Ceruk Ida Malangi,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Ceruk La Nsafora,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Ceruk La Podo,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Ceruk Lakan Taghu,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Ceruk Lakan Taghu Ceruk La Podo Gua,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Ceruk Lakan Taghu Ceruk Lakan Taghu,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Ceruk Lasabo,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Ceruk Lasabo A,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Ceruk Lasabo B,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Ceruk Sugi Patani,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Ceruk Tangga Ara,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Anawai,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Andomo,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Andomo Tooth Diameter,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Batti,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Bulu Sipong,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Harimau,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Jing Maros,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Kabori,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Kabori Gua Kabori,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua La Kolumbu,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Lakan Taghu,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Lampetia,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Lampetia AD,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Mardua,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Mentanduno,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Metanduno,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Metanduno Gua Metanduno,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Pasaung,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Pominsa,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Pominsa In,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Pondoa,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Prasejarah,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Sambangoala,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Sambangoala Gua Sambangoala,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Sireh,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Sireh CAMS-725 ANU,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Sugi Patani,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Sumpangbita,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Talimbue,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Tengkorak,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Toko Gua Wa Bose Lasobo Gua,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Uhallie,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Gua Wa Bose,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Arandangana,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Balisao,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Barugayya Maros,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Batu T,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Batu Tunpa,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Buida,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Buida Leang Buida,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Buida One,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Buidane,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Bulu Bettue,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Burung,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Cakondo,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Jarie Maros,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Jing,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Karassak,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Karassaq,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Leang,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Mande,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Paja,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Paja TaengSomba Opu Figure,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Sampeang Maros,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Sarru,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Sarru Rockshelter,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Timpalo,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Timpuseng,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Timpuseng Maros,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Tuwo Mane,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Ululeba,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Leang Warra,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Lene Hara Cave,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Liang Arandangana,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Liang Bua,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Liang Datu,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Liang Kabori,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Liang Kaung,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Liang Lemdubu,https://doi.org/10.1666/0094-8373(2000)26,https://doi.org/10.1666/0094-8373(2000)26
Liang Bua,https://doi.org/10.17014/ijog.5.3.221-234,https://doi.org/10.17014/ijog.5.3.221-234
Liang Bua Homo,https://doi.org/10.17014/ijog.5.3.221-234,https://doi.org/10.17014/ijog.5.3.221-234
Liang Bua Soa Basin So’a Basin,https://doi.org/10.17014/ijog.5.3.221-234,https://doi.org/10.17014/ijog.5.3.221-234
Leang Sarru,https://doi.org/10.17510/wacana.v20i3.783,https://doi.org/10.17510/wacana.v20i3.783
Leang Sarru Rockshelter,https://doi.org/10.17510/wacana.v20i3.783,https://doi.org/10.17510/wacana.v20i3.783
